      67  190218.2-370411   19 02 18.30   -37 04 11.8     -999	 1.22e-02	 1.15e-02	     0.45	 5.78e+00	-1.03e+00	-9.72e-01	104	 97	172	  16	 2.15e-01	 5.45e-02	     0.26	 3.40e+01	 5.84e+00	 1.48e+00	 86	 49	 97	  29	 5.98e-01	 1.39e-01	     0.34	 4.27e+01	 5.97e+00	 1.39e+00	 66	 40	100	  43	 8.17e-01	 1.58e-01	     0.41	 3.69e+01	 5.43e+00	 1.05e+00	 74	 46	103	  47	 6.79e-01	 1.55e-01	     0.32      2.00e+00	 4.56e-01	 79	 42	 95	  31	  2.64	     0.40	   1.89	   6.68	 65	 41	 98	4	   0	   1	 3	[WMB97] 185856.9-370834                 	             	             	                                                                                                    
      68  190220.2-365859   19 02 20.26   -36 58 59.2     -999	 4.33e-03	 1.04e-02	     0.16	 1.83e+00	-5.79e-01	-1.38e+00	 75	 64	 27	   9	 1.06e-01	 2.04e-02	     0.11	 1.43e+01	 1.72e+00	 3.31e-01	 72	 34	 32	  34	 4.61e-01	 4.32e-02	     0.23	 3.16e+01	 3.45e+00	 3.24e-01	 61	 38	 48	  40	 7.06e-01	 1.70e-01	     0.31	 2.93e+01	 2.76e+00	 6.66e-01	 63	 37	 55	  43	 7.82e-01	 4.24e-01	     0.35      1.45e+00	 7.86e-01	 62	 38	 46	  41	  3.12	     0.41	   2.22	   7.70	 65	 40	 44	4	   1	   1	 3	ISO-CrA 149                             	             	             	                                                                                                    
      69  190222.9-365737   19 02 22.96   -36 57 37.3     -999	 1.92e-02	 1.26e-02	     0.56	 6.01e+00	 3.23e-02	 2.13e-02	 47	 38	129	   8	 1.62e-01	 4.05e-03	     0.16	 1.02e+01	 6.00e-01	 1.50e-02	 30	 17	127	  22	 4.18e-01	 6.15e-02	     0.19	 1.44e+01	 8.19e-01	 1.20e-01	 29	 18	 91	  24	 5.54e-01	 2.09e-01	     0.23	 1.82e+01	 9.45e-01	 3.56e-01	 46	 24	 78	  22	 5.08e-01	 3.56e-01	     0.22      7.84e-01	 5.49e-01	 53	 36	 78	  23	  2.42	     0.30	   1.12	   8.17	 46	 21	 83	4	   3	   2	 3	[SHK2011b] 16                           	             	             	no SED fit                                                                                          
      70  190224.2-365640   19 02 24.29   -36 56 40.6        4	-1.55e-02	 3.60e-03	    -2.44	-4.31e+00	-1.87e-01	 4.33e-02	 83	 24	 82	  29	 4.56e-01	 6.10e-02	     0.54	 6.04e+01	 7.71e+00	 1.03e+00	 54	 39	118	  64	 1.25e+00	 2.30e-01	     0.75	 8.03e+01	 9.30e+00	 1.71e+00	 46	 38	 99	  73	 1.52e+00	 2.41e-01	     0.81	 6.25e+01	 6.59e+00	 1.04e+00	 52	 39	103	  65	 1.29e+00	 2.13e-01	     0.71      2.67e+00	 4.40e-01	 52	 41	 91	  62	  6.06	     1.02	   3.99	   5.94	 52	 37	 94	4	   1	   1	 3	[SHK2011b] 16                           	             	             	                                                                                                    
      71  190224.5-370147   19 02 24.52   -37 01 47.7     -999	 4.92e-02	 1.38e-02	     0.92	 5.91e+00	 6.14e-02	 1.72e-02	 20	 17	  0	-999	 2.45e-02	 1.53e-02	     0.02	 1.43e+00	 8.38e-02	 5.24e-02	 28	 16	 66	  12	 1.46e-01	 7.95e-02	     0.06	 4.54e+00	 1.09e-01	 5.93e-02	 24	 18	  7	  10	 4.14e-01	 1.74e-01	     0.16	 1.19e+01	 5.61e-01	 2.36e-01	 31	 24	169	  22	 7.59e-01	 2.95e-01	     0.31      1.03e+00	 3.99e-01	 39	 36	 14	  19	  1.60	     0.15	   0.54	  10.90	 28	 18	173	3	   0	   2	-1	[WMB97] 185902.4-370524                 	             	             	no SED fit, low 250 micron flux                                                                     
      72  190225.4-370010   19 02 25.45   -37 00 10.6     -999	 4.45e-04	 8.23e-03	     0.02	 1.27e-02	 1.80e-02	 3.32e-01	  8	  8	  0	   6	 9.04e-02	 9.50e-03	     0.12	 7.82e+00	 3.19e-01	 3.35e-02	 34	 24	 64	  22	 2.83e-01	 2.91e-02	     0.17	 8.69e+00	 4.41e-01	 4.53e-02	 21	 20	175	  18	 2.50e-01	 6.17e-02	     0.14	 6.93e+00	 1.84e-01	 4.56e-02	 28	 24	  8	  11	 9.74e-02	 9.91e-02	     0.05      3.64e-03	 3.71e-03	 50	 36	 26	  18	  1.35	     0.21	   0.43	   6.41	 26	 18	 29	4	   0	   2	-1	[WMB97] 185903.0-370420                 	             	             	no SED fit, low mass candidate                                                                      
      73  190226.1-370246   19 02 26.14   -37 02 46.9        7	-2.89e-02	 4.28e-03	     3.59	-4.99e+00	-1.08e-01	 1.60e-02	 30	 20	163	-999	 1.01e-01	 4.22e-02	     0.11	 8.24e+00	 4.20e-01	 1.75e-01	 28	 26	  7	  15	 2.22e-01	 9.78e-02	     0.10	 7.18e+00	 3.51e-01	 1.54e-01	 26	 18	177	  12	 2.29e-01	 1.71e-01	     0.09	 6.93e+00	 2.74e-01	 2.04e-01	 35	 24	  8	   8	 4.19e-01	 2.18e-01	     0.17      5.98e-01	 3.11e-01	 48	 36	174	  16	  1.25	     0.12	   0.47	  10.18	 33	 18	  8	3	   0	   1	 3	[WMB97] 185901.7-370710                 	             	             	no SED fit                                                                                          
      74  190226.6-370442   19 02 26.62   -37 04 42.1       20	-1.66e-02	 8.14e-04	    11.56	-2.26e+00	-7.55e-04	 3.70e-05	 40	 12	111	-999	 9.69e-02	 2.10e-02	     0.11	 9.91e+00	 5.13e-01	 1.11e-01	 37	 30	 67	  13	 1.65e-01	 6.86e-02	     0.09	 6.08e+00	 2.91e-01	 1.21e-01	 24	 23	112	  14	 2.21e-01	 7.23e-02	     0.11	 6.24e+00	 2.50e-01	 8.17e-02	 29	 24	 95	  11	 1.71e-01	 8.97e-02	     0.09      1.42e-01	 7.44e-02	 36	 36	139	  12	  0.88	     0.13	   0.36	   6.93	 29	 23	 31	3	   0	   2	 1	[WMB97] 185903.5-370939                 	             	             	no SED fit                                                                                          
      75  190227.3-370154   19 02 27.36   -37 01 54.4     -999	 1.33e-02	 1.06e-02	     0.55	 3.48e+00	 2.31e-01	 1.84e-01	 39	 31	 32	   6	 1.11e-01	 4.32e-02	     0.13	 6.45e+00	 3.10e-01	 1.20e-01	 24	 18	114	  14	 2.65e-01	 9.32e-02	     0.13	 7.41e+00	 3.76e-01	 1.32e-01	 21	 18	152	  15	 5.97e-01	 1.72e-01	     0.26	 1.63e+01	 8.24e-01	 2.37e-01	 27	 24	 44	  23	 7.52e-01	 2.24e-01	     0.34      8.80e-01	 2.62e-01	 36	 36	 29	  14	  1.60	     0.17	   0.53	   9.26	 23	 20	 17	4	   0	   2	 3	                                        	             	             	no SED fit                                                                                          
      76  190229.2-371053   19 02 29.27   -37 10 53.8       29	-2.09e-02	 7.18e-04	   -16.06	-2.40e+00	-7.11e-02	 2.44e-03	 59	  9	 77	-999	 6.91e-02	 2.19e-02	     0.13	 9.70e+00	 4.41e-01	 1.40e-01	 52	 46	145	  12	 1.54e-01	 2.13e-02	     0.16	 7.44e+00	 5.28e-01	 7.34e-02	 43	 23	141	  11	 2.12e-01	 3.23e-02	     0.22	 7.16e+00	 4.98e-01	 7.61e-02	 38	 29	128	  11	 1.70e-01	 3.01e-02	     0.18      2.12e-01	 3.75e-02	 43	 36	124	   8	  0.66	     0.20	   0.30	   3.32	 33	 24	105	3	   0	   0	 3	                                        	             	             	                                                                                                    
      77  190230.1-365825   19 02 30.20   -36 58 25.4        6	-1.70e-02	 3.06e-03	    -3.18	-2.94e+00	-6.53e-02	 1.17e-02	 43	 16	101	   7	 1.07e-01	 3.73e-02	     0.14	 7.39e+00	 3.66e-01	 1.28e-01	 44	 15	118	  15	 2.27e-01	 3.39e-02	     0.16	 6.62e+00	 3.82e-01	 5.72e-02	 22	 18	 78	  11	 2.04e-01	 5.03e-02	     0.13	 6.53e+00	 3.22e-01	 7.91e-02	 41	 24	107	-999	 1.53e-01	 8.41e-02	     0.09      1.53e-01	 8.37e-02	 45	 36	130	  10	  0.85	     0.18	   0.27	   4.83	 25	 18	 52	3	   0	   1	 3	[WGL92] iras 28                         	             	             	no SED fit                                                                                          
      78  190232.1-370207   19 02 32.18   -37 02 07.3     -999	 9.89e-03	 7.92e-03	     0.60	 4.39e+00	 7.56e-01	 6.05e-01	 85	 73	126	  15	 2.36e-01	 5.80e-02	     0.31	 3.44e+01	 4.24e+00	 1.04e+00	 53	 51	 34	  30	 4.56e-01	 9.74e-02	     0.24	 3.07e+01	 3.14e+00	 6.71e-01	 54	 38	 92	  38	 7.56e-01	 1.15e-01	     0.39	 3.42e+01	 4.18e+00	 6.37e-01	 62	 51	 95	  52	 7.75e-01	 1.78e-01	     0.40      1.92e+00	 4.40e-01	 65	 46	 84	  24	  2.00	     0.28	   1.54	   7.08	 68	 50	 77	4	   0	   1	 3	[SHK2011b] 19                           	             	             	                                                                                                    
      79  190236.4-370318   19 02 36.47   -37 03 18.3     -999	 4.16e-02	 1.27e-02	     1.30	 9.73e+00	 1.14e-01	 3.50e-02	 33	 29	165	-999	 3.62e-02	 2.17e-02	     0.05	 2.57e+00	 1.73e-01	 1.03e-01	 35	 18	138	  10	 1.30e-01	 8.77e-02	     0.08	 4.02e+00	 1.34e-01	 9.02e-02	 24	 18	133	   7	 9.74e-02	 9.14e-02	     0.05	 3.11e+00	 5.88e-02	 5.52e-02	 40	 25	133	-999	 9.21e-02	 9.68e-02	     0.05      5.26e-02	 5.52e-02	 36	 36	109	   8	  0.67	     0.10	   0.22	   6.72	 27	 18	129	2	   0	   2	-1	[WMB97] 185914.1-370725                 	             	             	no SED fit, low 250 micron flux                                                                     
      80  190237.8-365815   19 02 37.80   -36 58 15.0     -999	 1.01e-02	 1.02e-02	     0.42	 2.20e+00	 2.56e-02	 2.59e-02	 34	 25	119	-999	 1.39e-02	 3.12e-02	     0.02	 6.01e-01	 3.44e-02	 7.70e-02	 23	 13	 68	  12	 1.40e-01	 8.09e-02	     0.12	 3.51e+00	 1.27e-01	 7.34e-02	 18	 18	 48	   7	 9.45e-02	 6.06e-02	     0.08	 2.45e+00	 8.61e-02	 5.52e-02	 24	 24	 49	-999	 3.66e-02	 6.60e-02	     0.03      1.36e-02	 2.45e-02	 36	 36	141	   8	  0.51	     0.12	   0.17	   4.30	 29	 18	 60	2	   3	   0	-1	EQ 185910.7-370245                      	             	             	no SED fit, low 250 micron flux                                                                     
      81  190238.8-370905   19 02 38.81   -37 09 05.3     -999	 5.28e-03	 1.90e-03	     1.53	 9.09e-01	 1.36e-01	 4.91e-02	 40	 16	100	   7	 1.18e-01	 5.25e-02	     0.17	 7.98e+00	 3.87e-01	 1.73e-01	 29	 19	 97	  15	 3.96e-01	 5.25e-02	     0.25	 1.34e+01	 6.96e-01	 9.21e-02	 28	 18	 94	  15	 4.28e-01	 6.52e-02	     0.25	 1.31e+01	 6.39e-01	 9.75e-02	 36	 24	 91	  23	 4.71e-01	 8.02e-02	     0.31      6.70e-01	 1.14e-01	 51	 36	 91	  12	  1.45	     0.22	   0.53	   6.66	 31	 18	 82	4	   3	   1	 3	[CKR2003] MMS 22                        	             	             	no SED fit                                                                                          
      82  190241.8-365849   19 02 41.85   -36 58 49.0        9	-6.67e-03	 7.38e-04	     5.09	-8.56e-01	 2.31e-02	-2.56e-03	 43	 11	 45	-999	 3.27e-02	 2.31e-02	     0.04	 1.80e+00	 1.18e-01	 8.31e-02	 23	 17	149	   8	 9.79e-02	 6.28e-02	     0.08	 2.63e+00	 1.31e-01	 8.40e-02	 20	 18	127	   7	 1.14e-01	 7.57e-02	     0.09	 3.45e+00	 1.80e-01	 1.20e-01	 35	 24	133	-999	 7.14e-02	 6.73e-02	     0.06      4.97e-02	 4.68e-02	 36	 36	  1	   7	  0.46	     0.10	   0.18	   4.39	 33	 20	112	3	   3	   0	-1	ISO-CrA 171                             	             	             	no SED fit, low 250 micron flux                                                                     
      83  190242.8-371415   19 02 42.89   -37 14 15.8     -999	 1.34e-03	 4.17e-03	     0.18	 4.30e-01	 4.73e-02	 1.47e-01	 51	 37	 56	-999	 7.57e-03	 1.34e-02	     0.03	 1.09e+00	 5.59e-01	 9.90e-01	 55	 48	 39	  13	 2.02e-01	 3.80e-02	     0.32	 9.06e+00	 5.81e-01	 1.09e-01	 37	 22	 47	  14	 2.38e-01	 4.50e-02	     0.34	 7.72e+00	 4.58e-01	 8.68e-02	 40	 26	 47	  15	 2.11e-01	 5.08e-02	     0.31      2.12e-01	 5.10e-02	 46	 36	 49	  13	  1.14	     0.42	   0.48	   2.75	 33	 22	 48	3	   2	   2	 3	                                        	             	             	                                                                                                    
      84  190243.3-370726   19 02 43.32   -37 07 26.8     -999	 8.47e-03	 7.54e-03	     0.56	 4.13e+00	 4.50e-02	 4.00e-02	120	114	116	  15	 3.26e-01	 4.42e-02	     0.50	 5.05e+01	 8.14e+00	 1.10e+00	 74	 49	 66	  18	 4.83e-01	 1.22e-01	     0.29	 3.70e+01	 6.18e+00	 1.56e+00	 93	 43	 73	  23	 6.93e-01	 1.39e-01	     0.40	 3.32e+01	 6.46e+00	 1.30e+00	 92	 55	 79	  31	 7.42e-01	 9.84e-02	     0.44      2.47e+00	 3.28e-01	 86	 45	 63	  13	  1.18	     0.15	   0.83	   7.68	 96	 34	 79	4	   3	   1	 3	[HHM93] B                               	             	             	                                                                                                    
      85  190244.0-370249   19 02 44.08   -37 02 49.5     -999	 2.00e-03	 2.67e-03	     0.43	 4.69e-01	-2.84e-02	-3.80e-02	 37	 26	126	   6	 1.22e-01	 2.79e-02	     0.21	 7.70e+00	 3.75e-01	 8.60e-02	 34	 16	133	  15	 2.47e-01	 9.29e-02	     0.19	 9.06e+00	 4.52e-01	 1.70e-01	 33	 18	134	  13	 2.23e-01	 1.09e-01	     0.17	 7.10e+00	 3.26e-01	 1.60e-01	 40	 24	127	  12	 1.66e-01	 6.63e-02	     0.13      1.91e-01	 7.62e-02	 56	 36	116	  13	  1.07	     0.23	   0.42	   4.74	 37	 18	133	4	   0	   2	 3	ISO-CrA 170                             	             	             	no SED fit                                                                                          
      86  190244.5-370024   19 02 44.52   -37 00 24.3     -999	 1.73e-03	 5.89e-03	     0.16	 3.13e-01	-1.10e-01	-3.76e-01	 43	 17	 74	   3	-3.13e-02	 1.20e-02	    -0.06	-2.60e+00	 1.31e-01	-5.00e-02	 44	 19	172	  10	 1.41e-01	 3.31e-02	     0.12	 5.18e+00	 2.50e-01	 5.86e-02	 33	 18	 22	   7	 1.14e-01	 4.15e-02	     0.10	 3.35e+00	 1.23e-01	 4.49e-02	 32	 24	 18	-999	 6.57e-02	 5.56e-02	     0.05      3.02e-02	 2.56e-02	 36	 36	 30	   8	  0.60	     0.16	   0.21	   3.85	 30	 18	 20	2	   0	   1	 1	ISO-CrA 166                             	             	             	no SED fit                                                                                          
      87  190245.3-370622   19 02 45.34   -37 06 22.1       12	-9.13e-03	 7.69e-04	     6.91	-1.65e+00	 5.14e-02	-4.33e-03	 46	 16	105	   8	 1.75e-01	 5.24e-02	     0.23	 1.26e+01	 7.46e-01	 2.23e-01	 33	 19	 14	  18	 3.24e-01	 1.56e-01	     0.17	 1.61e+01	 9.21e-01	 4.43e-01	 42	 24	 94	  18	 3.53e-01	 1.34e-01	     0.18	 1.04e+01	 5.17e-01	 1.97e-01	 32	 24	 11	  23	 5.37e-01	 1.28e-01	     0.29      7.88e-01	 1.87e-01	 46	 36	 93	  11	  1.37	     0.18	   0.56	   7.55	 28	 24	 42	5	   3	   2	 3	                                        	             	             	no SED fit                                                                                          
      88  190246.2-372534   19 02 46.25   -37 25 34.9        5	-2.16e-02	 4.18e-03	     2.87	-5.14e+00	-1.91e-01	 3.69e-02	 62	 21	 53	-999	 8.89e-02	 1.95e-02	     0.27	 1.29e+01	 6.99e-01	 1.54e-01	 66	 42	148	  10	 1.20e-01	 1.82e-02	     0.23	 5.44e+00	 3.90e-01	 5.91e-02	 56	 19	138	   9	 1.22e-01	 1.53e-02	     0.25	 4.14e+00	 2.87e-01	 3.59e-02	 51	 25	131	   8	 1.13e-01	 1.88e-02	     0.26      1.68e-01	 2.80e-02	 52	 36	138	   6	  0.34	     0.19	   0.17	   1.79	 60	 20	132	3	   0	   0	 1	                                        	             	             	no SED fit                                                                                          
      89  190247.8-365852   19 02 47.90   -36 58 52.7       23	-1.58e-02	 6.98e-04	    12.56	-3.53e+00	-1.23e-01	 5.45e-03	 60	 19	 46	   7	 1.41e-01	 3.25e-02	     0.22	 1.08e+01	 6.29e-01	 1.46e-01	 43	 18	 95	  18	 2.78e-01	 3.74e-02	     0.22	 1.42e+01	 1.15e+00	 1.55e-01	 37	 27	111	  17	 3.20e-01	 4.42e-02	     0.25	 1.23e+01	 8.75e-01	 1.21e-01	 44	 36	  9	  14	 2.96e-01	 6.27e-02	     0.25      5.51e-01	 1.17e-01	 50	 48	124	  14	  1.11	     0.27	   0.54	   4.18	 39	 25	121	4	   1	   1	 3	ISO-CrA 171                             	             	             	                                                                                                    
      90  190248.6-365746   19 02 48.61   -36 57 46.2     -999	 4.60e-03	 7.95e-03	     0.30	 1.70e+00	-4.49e-01	-7.77e-01	 57	 49	 40	-999	 1.54e-01	 2.71e-02	     0.25	 1.65e+01	 1.30e+00	 2.30e-01	 38	 32	 74	  10	 1.56e-01	 3.46e-02	     0.13	 8.59e+00	 5.78e-01	 1.28e-01	 51	 26	 89	  10	 2.04e-01	 4.74e-02	     0.17	 7.94e+00	 5.97e-01	 1.39e-01	 49	 35	 92	   8	 2.75e-01	 6.15e-02	     0.26      4.19e-01	 9.39e-02	 50	 36	  0	   7	  0.57	     0.14	   0.26	   4.00	 35	 24	136	3	   3	   1	 1	                                        	             	             	                                                                                                    
      91  190248.8-370629   19 02 48.82   -37 06 29.9        4	-5.10e-03	 1.42e-03	     1.90	-2.09e+00	-3.87e-02	 1.08e-02	 73	 57	 81	   6	 1.44e-01	 6.64e-02	     0.19	 1.52e+01	 8.57e-01	 3.96e-01	 40	 30	 31	  12	 2.59e-01	 1.64e-01	     0.14	 1.17e+01	 8.08e-01	 5.12e-01	 37	 23	 75	  15	 2.84e-01	 1.71e-01	     0.13	 1.15e+01	 1.04e+00	 6.26e-01	 56	 36	147	  20	 6.64e-01	 1.16e-01	     0.37      1.02e+00	 1.77e-01	 48	 36	 86	  13	  1.45	     0.18	   0.74	   8.02	 39	 27	 81	4	   3	   1	 3	[DB2002b] G359.84-18.10                 	             	             	no SED fit                                                                                          
      92  190249.7-371422   19 02 49.80   -37 14 22.1     -999	 7.38e-02	 1.48e-02	     1.06	 2.24e+01	 1.68e-01	 3.37e-02	 43	 38	 37	-999	 1.53e-01	 2.38e-02	     0.40	 1.29e+01	 4.28e-01	 6.66e-02	 39	 21	 20	  11	 1.58e-01	 2.70e-02	     0.28	 4.57e+00	 2.73e-01	 4.66e-02	 21	 18	 22	   9	 1.23e-01	 5.06e-02	     0.18	 3.47e+00	 1.69e-01	 6.96e-02	 29	 24	 36	-999	 6.43e-02	 6.15e-02	     0.09      6.95e-02	 6.64e-02	 41	 36	 58	   6	  0.47	     0.18	   0.18	   2.68	 30	 20	 38	2	   0	   0	 1	                                        	             	             	no SED fit                                                                                          
      93  190256.0-365818   19 02 56.02   -36 58 18.5     -999	 1.47e-02	 8.88e-03	     0.84	 5.20e+00	 6.43e-02	 3.89e-02	 52	 47	 35	-999	 2.05e-02	 2.01e-02	     0.04	 2.98e+00	 3.91e-01	 3.83e-01	 54	 49	 57	   9	 1.33e-01	 2.65e-02	     0.13	 6.08e+00	 3.70e-01	 7.37e-02	 33	 25	 58	   8	 1.34e-01	 3.15e-02	     0.12	 3.89e+00	 2.23e-01	 5.23e-02	 30	 25	179	-999	 9.66e-02	 4.91e-02	     0.08      8.99e-02	 4.57e-02	 36	 36	 49	   7	  0.53	     0.15	   0.22	   3.57	 28	 24	  6	2	   0	   0	 1	ISO-CrA 181                             	             	             	no SED fit                                                                                          
      94  190258.8-371306   19 02 58.85   -37 13 06.6     -999	 2.28e-02	 1.21e-02	     0.80	 8.83e+00	 7.00e-01	 3.70e-01	 60	 54	167	-999	 7.53e-03	 1.88e-02	     0.02	 1.01e+00	 3.77e-02	 9.41e-02	 52	 41	155	  15	 2.45e-01	 8.53e-02	     0.22	 1.13e+01	 7.25e-01	 2.52e-01	 37	 23	165	  20	 3.06e-01	 1.06e-01	     0.21	 9.49e+00	 5.50e-01	 1.91e-01	 37	 24	166	  16	 2.93e-01	 1.34e-01	     0.20      3.48e-01	 1.59e-01	 46	 36	169	  35	  2.66	     0.39	   1.27	   6.74	 39	 24	  3	3	   1	   1	 3	                                        	             	             	no SED fit                                                                                          
      95  190258.8-370321   19 02 58.88   -37 03 21.3        4	-1.23e-02	 2.86e-03	     2.53	-3.08e+00	 1.19e-03	-2.78e-04	 58	 23	105	   6	 1.09e-01	 3.98e-02	     0.19	 1.42e+01	 1.14e+00	 4.16e-01	 53	 38	116	  21	 4.45e-01	 3.46e-02	     0.36	 2.65e+01	 2.12e+00	 1.65e-01	 43	 33	124	  22	 4.57e-01	 4.44e-02	     0.34	 1.70e+01	 1.27e+00	 1.24e-01	 44	 33	118	  26	 4.05e-01	 6.31e-02	     0.30      6.21e-01	 9.67e-02	 43	 36	119	  26	  2.49	     0.56	   1.39	   4.42	 42	 30	116	4	   1	   1	 3	                                        	             	             	                                                                                                    
      96  190258.9-370736   19 02 58.92   -37 07 36.7     1576	 2.30e+01	 1.93e-02	   312.79	 7.62e+02	 4.88e+01	 4.09e-02	  9	  8	  4	1452	 3.81e+01	 1.60e-01	    16.73	 1.09e+03	 4.64e+01	 1.95e-01	 13	 13	150	1586	 2.46e+01	 3.44e-01	     7.31	 6.18e+02	 2.57e+01	 3.59e-01	 18	 18	 25	 835	 1.37e+01	 3.19e-01	     4.51	 3.56e+02	 1.40e+01	 3.27e-01	 24	 24	128	 502	 6.64e+00	 1.32e-01	     3.19      6.62e+00	 1.32e-01	 36	 36	 83	 638	 43.56	     3.59	  10.95	  12.15	 18	 18	 42	5	   2	   2	 4	[NWA2005] SMM 8                         	             	CrA-44       	spatially unresolved in col. dens                                                                   
      97  190259.1-375646   19 02 59.14   -37 56 46.5       11	 1.05e-01	 1.59e-02	     1.11	 8.06e+00	 3.14e-01	 4.78e-02	 16	 12	 91	   0	 0.00e+00	 0.00e+00	     0.00	 0.00e+00	 0.00e+00	 0.00e+00	  0	  0	  0	  24	 2.84e-01	 9.37e-03	  -195.32	 7.13e+00	 3.21e-01	 1.06e-02	 18	 18	 26	  12	 1.42e-01	 9.02e-03	   -20.44	 3.68e+00	 1.54e-01	 9.79e-03	 24	 24	138	-999	 5.82e-02	 9.85e-03	     1.26      3.33e-02	 5.64e-03	 36	 36	164	   9	  0.49	     1.41	   0.12	   0.35	 18	 18	 32	3	   0	   2	 2	2MASX J19025909-3756441                 	             	             	no SED fit, spatially unresolved in col. dens                                                       
      98  190302.5-370351   19 03 02.51   -37 03 51.5     -999	 3.87e-02	 1.50e-02	     1.09	 1.03e+01	 1.84e-03	 7.15e-04	 36	 35	144	-999	 1.13e-02	 1.97e-02	     0.02	 1.15e+00	-2.62e-01	-4.57e-01	 41	 28	127	   8	 1.10e-01	 2.48e-02	     0.10	 3.65e+00	 1.43e-01	 3.21e-02	 27	 18	100	   9	 1.54e-01	 4.79e-02	     0.13	 4.00e+00	 1.38e-01	 4.28e-02	 24	 24	113	-999	 8.48e-02	 6.34e-02	     0.07      5.04e-02	 3.77e-02	 36	 36	 86	  13	  1.08	     0.26	   0.38	   4.12	 25	 21	102	2	   0	   1	-1	                                        	             	             	no SED fit, low 250 micron flux                                                                     
      99  190304.8-370845   19 03 04.82   -37 08 45.3        1	-1.55e-02	 1.04e-02	     0.76	-1.78e+00	 7.89e-03	-5.30e-03	 47	  9	105	-999	 4.19e-02	 2.81e-02	     0.08	 5.15e+00	 3.36e-01	 2.26e-01	 44	 37	 48	  10	 1.67e-01	 5.26e-02	     0.14	 7.23e+00	 4.19e-01	 1.32e-01	 32	 23	  7	  11	 1.75e-01	 6.01e-02	     0.12	 5.42e+00	 2.46e-01	 8.45e-02	 37	 24	  7	-999	 8.86e-02	 9.76e-02	     0.05      7.98e-02	 8.79e-02	 47	 36	 28	  12	  0.83	     0.13	   0.36	   6.57	 37	 21	165	2	   3	   1	 1	                                        	             	             	no SED fit                                                                                          
     100  190305.2-371436   19 03 05.25   -37 14 36.8     -999	 4.70e-03	 3.38e-03	     0.79	 8.44e-01	 1.04e-01	 7.48e-02	 46	 16	129	  15	 1.82e-01	 5.46e-02	     0.26	 1.26e+01	 6.39e-01	 1.91e-01	 31	 19	143	  40	 8.09e-01	 1.98e-01	     0.53	 2.91e+01	 1.52e+00	 3.71e-01	 26	 21	 88	  55	 8.14e-01	 2.76e-01	     0.40	 2.20e+01	 1.03e+00	 3.50e-01	 27	 24	 67	  86	 8.09e-01	 2.15e-01	     0.38      1.22e+00	 3.24e-01	 44	 39	179	  37	  1.85	     0.17	   0.47	  10.79	 18	 18	146	4	   3	   1	 2	[SHK2011b] 7                            	             	             	no SED fit, spatially unresolved in col. dens                                                       
     101  190306.0-371856   19 03 06.00   -37 18 56.8        1	-1.37e-02	 1.12e-02	     0.57	-1.07e+00	-2.40e-03	 1.95e-03	 28	  8	 78	-999	 5.37e-02	 1.97e-02	     0.17	 5.25e+00	 2.26e-01	 8.26e-02	 34	 30	158	  12	 1.78e-01	 3.46e-02	     0.25	 5.36e+00	 2.35e-01	 4.58e-02	 23	 18	 40	   9	 1.18e-01	 3.48e-02	     0.15	 3.45e+00	 1.33e-01	 3.92e-02	 32	 24	 45	-999	 6.02e-02	 2.16e-02	     0.07      4.08e-02	 1.46e-02	 36	 36	 62	   8	  0.53	     0.16	   0.18	   3.35	 30	 18	 48	2	   0	   0	 1	HH 863B                                 	             	             	no SED fit                                                                                          
     102  190307.0-371250   19 03 07.00   -37 12 50.2     4476	 6.57e+01	 1.63e-02	   832.98	 2.12e+03	 1.16e+02	 2.90e-02	  9	  8	128	2179	 5.73e+01	 8.95e-02	    19.44	 1.63e+03	 5.86e+01	 9.16e-02	 13	 13	129	1799	 2.62e+01	 2.43e-01	     8.55	 6.57e+02	 2.40e+01	 2.22e-01	 18	 18	 51	 802	 1.24e+01	 2.22e-01	     5.39	 3.22e+02	 1.15e+01	 2.07e-01	 24	 24	137	 398	 5.49e+00	 1.74e-01	     2.84      5.34e+00	 1.70e-01	 36	 36	 53	 719	 49.69	    15.26	  12.49	   3.26	 18	 18	 55	5	   2	   2	 4	V VV CrA                                	             	VV CrA       	spatially unresolved in col. dens                                                                   
     103  190307.2-371449   19 03 07.29   -37 14 49.5     -999	 2.52e-03	 3.33e-03	     0.43	 8.37e-01	 2.49e-01	 3.29e-01	 83	 32	118	  17	 1.75e-01	 7.76e-02	     0.28	 1.45e+01	 5.92e-01	 2.63e-01	 54	 18	 69	  48	 1.01e+00	 2.05e-01	     0.81	 5.90e+01	 5.11e+00	 1.03e+00	 38	 35	 86	  78	 1.51e+00	 3.05e-01	     0.92	 5.78e+01	 4.74e+00	 9.59e-01	 46	 35	 14	 108	 1.70e+00	 2.15e-01	     1.05      2.54e+00	 3.22e-01	 42	 36	178	 123	  9.69	     1.23	   6.25	   7.86	 53	 35	 10	4	   3	   1	 3	[SHK2011b] 7                            	             	             	no SED fit                                                                                          
